,price,property_type,subproperty_type,locality,construction_year,total_area_sqm,nbr_bedrooms,fl_furnished,fl_open_fire,terrace_sqm,garden_sqm,fl_swimming_pool,fl_floodzone,primary_energy_consumption_sqm,heating_type,fl_double_glazing,cadastral_income,kitchen_type,state_of_building
4623,195000.0,APARTMENT,APARTMENT,Aalst,1985.0,110.0,2.0,0,0,0.0,0.0,0,0,343.0,GAS,1,992.4526956805307,3.0,4.0
4624,210000.0,APARTMENT,APARTMENT,Oostend,1962.0,58.0,1.0,0,0,0.0,0.0,0,0,148.0,GAS,1,1013.210907586877,1.0,3.0
4625,339000.0,HOUSE,HOUSE,Turnhout,2022.0,139.0,3.0,0,0,20.0,75.0,0,0,53.0,GAS,1,1191.7315298147914,5.0,6.0
4626,998000.0,HOUSE,VILLA,Eeklo,1993.0,404.0,6.0,0,0,50.0,4000.0,0,0,250.0,FUELOIL,1,1908.0,3.0,3.789396261625845
4627,225000.0,APARTMENT,APARTMENT,Antwerp,1954.0,53.0,1.0,0,0,2.0,0.0,0,0,193.0,GAS,1,416.0,3.0,4.0
4628,234000.0,APARTMENT,APARTMENT,Halle-Vilvoorde,2012.0,70.0,1.0,0,0,10.0,0.0,0,0,95.0,GAS,0,775.0,3.0,4.0
4629,229000.0,APARTMENT,APARTMENT,Antwerp,1996.0,101.0,2.0,0,0,80.0,0.0,0,0,172.0,GAS,1,1031.0,3.0,4.0
4630,1475000.0,HOUSE,VILLA,Halle-Vilvoorde,1953.0,706.0,7.0,0,0,0.0,0.0,1,0,545.0,GAS,1,4107.0,4.1098321090057555,4.543345515715059
4631,523500.0,APARTMENT,APARTMENT,Brussels,2024.0,104.0,2.0,0,0,25.0,0.0,0,0,40.0,GAS,1,1447.057536094599,5.0,6.0
4632,740000.0,APARTMENT,APARTMENT,Antwerp,1987.0,270.0,4.0,0,0,23.0,0.0,0,0,162.0,GAS,1,1746.6677277454305,5.0,6.0
4633,475000.0,HOUSE,HOUSE,Nivelles,1950.0,245.0,4.0,0,0,14.0,0.0,0,0,435.0,FUELOIL,1,1864.0,3.6148873019870713,4.1230183109034035
4634,335000.0,HOUSE,HOUSE,Thuin,2023.0,192.0,3.0,0,0,18.0,536.0,0,0,70.5,GAS,1,1186.1960066851047,3.0,3.7071121097712387
4635,1290000.0,HOUSE,VILLA,Brussels,1930.0,314.0,5.0,0,0,40.0,0.0,0,1,437.0,GAS,0,3207.0,4.4425550684185335,6.0
4636,1250000.0,APARTMENT,APARTMENT,Brugge,1966.0,105.0,3.0,1,0,8.0,0.0,0,0,96.0,GAS,1,1080.0,5.0,6.0
4637,149000.0,APARTMENT,APARTMENT,Brussels,1959.0,37.0,1.0,0,1,10.0,30.0,0,1,443.0,FUELOIL,0,793.0,4.0,4.0
4638,220000.0,HOUSE,BUNGALOW,Liège,1970.0,94.0,3.0,0,0,0.0,0.0,0,1,827.0,GAS,0,780.0,3.2076187523964848,3.0
4639,774500.0,HOUSE,HOUSE,Brussels,2024.0,225.0,3.0,0,0,17.0,186.0,0,1,44.0,GAS,1,1794.411615119006,5.0,5.056573039626217
4640,299000.0,APARTMENT,APARTMENT,Mechelen,1978.0,85.0,2.0,0,1,10.0,60.0,0,0,120.0,GAS,1,971.0,5.0,6.0
4641,260000.0,APARTMENT,APARTMENT,Brussels,1934.0,90.0,2.0,0,0,7.0,0.0,0,1,393.0,GAS,1,1082.4049472804215,3.0,1.0
4642,179000.0,APARTMENT,APARTMENT,Antwerp,1978.0,75.0,2.0,0,0,0.0,0.0,0,0,320.0,GAS,1,805.0,4.0,4.335348547397711
4643,185000.0,HOUSE,VILLA,Mons,1990.0,163.0,3.0,0,0,0.0,2090.0,0,1,453.0,GAS,1,815.0,3.0,3.6886010493393266
4644,239000.0,APARTMENT,APARTMENT,Aalst,1966.0,104.0,2.0,0,0,50.0,0.0,0,0,604.0,GAS,1,1053.3434506306874,3.0,1.0
4645,259000.0,HOUSE,HOUSE,Antwerp,1948.0,102.0,2.0,0,0,0.0,1.0,0,0,461.0,GAS,1,1081.021066487577,3.0,1.0
4646,449000.0,APARTMENT,APARTMENT,Antwerp,1875.0,180.0,3.0,0,1,39.0,0.0,0,0,257.0,GAS,0,1343.9584170630303,3.0,4.0
4648,195000.0,HOUSE,HOUSE,Aalst,1930.0,137.0,3.0,0,0,0.0,0.0,0,0,451.0,GAS,1,329.0,3.4746502047546337,4.0
4649,175000.0,HOUSE,MIXED_USE_BUILDING,Soignies,1899.0,200.0,2.0,0,0,22.0,60.0,0,1,335.0,GAS,0,2181.0,3.0,4.0
4650,335000.0,HOUSE,HOUSE,Halle-Vilvoorde,1955.0,144.0,3.0,0,0,82.0,825.0,0,0,501.0,FUELOIL,0,1321.0,3.0,1.0
4651,429000.0,APARTMENT,DUPLEX,Veurne,1968.0,118.0,4.0,0,0,12.0,0.0,0,0,141.0,FUELOIL,1,1224.0,3.563337320578474,4.0
4652,320000.0,APARTMENT,APARTMENT,Antwerp,1958.0,98.0,3.0,0,0,0.0,0.0,0,0,244.0,GAS,1,749.0,5.0,4.0
4653,399000.0,APARTMENT,APARTMENT,Brugge,1968.0,53.0,1.0,0,0,0.0,0.0,0,0,119.0,GAS,1,815.0,5.0,6.0
4654,179000.0,APARTMENT,APARTMENT,Liège,1975.0,96.0,2.0,0,0,7.0,0.0,0,1,228.0,GAS,0,932.0,3.0,3.687793847394633
4655,840000.0,HOUSE,HOUSE,Brussels,1937.0,253.0,5.0,0,0,32.0,32.0,0,0,482.0,GAS,1,2543.0,3.0,3.0
4656,169000.0,HOUSE,HOUSE,Kortrijk,1918.0,112.0,3.0,0,0,0.0,0.0,0,0,553.0,GAS,0,409.0,3.4648315579785547,4.0
4657,449000.0,APARTMENT,PENTHOUSE,Brugge,2004.0,180.0,2.0,0,0,0.0,0.0,0,0,382.0,ELECTRIC,1,1343.9584170653104,3.5709260087732924,4.0
4658,265000.0,APARTMENT,GROUND_FLOOR,Liège,1980.0,177.0,3.0,0,0,15.0,85.0,0,0,277.0,GAS,1,907.0,5.0,4.993508062354207
4659,285000.0,HOUSE,HOUSE,Antwerp,1899.0,162.0,2.0,0,0,0.0,8.0,0,1,396.0,GAS,1,745.0,4.0,1.0
4660,307100.0,APARTMENT,APARTMENT,Aalst,2022.0,87.0,1.0,0,0,18.0,0.0,0,1,52.0,GAS,1,1147.5857325648185,3.0,3.7036536435703966
4661,395000.0,APARTMENT,APARTMENT,Brugge,2024.0,123.0,2.0,0,0,0.0,0.0,0,0,0.0,GAS,0,1269.2288542497845,3.5752646190246633,4.089591048389504
4662,799000.0,APARTMENT,APARTMENT,Brugge,1997.0,75.0,2.0,1,0,3.0,0.0,0,0,107.0,GAS,1,1165.0,5.0,6.0
4663,630000.0,HOUSE,HOUSE,Leuven,2023.0,240.0,4.0,0,1,20.0,460.0,0,0,10.0,GAS,1,1594.440840573436,3.0,3.74368012157226
4664,315000.0,APARTMENT,PENTHOUSE,Aalst,2006.0,199.0,2.0,0,0,30.0,0.0,0,1,292.0,GAS,1,1311.0,3.0,4.0
4665,849000.0,APARTMENT,PENTHOUSE,Brussels,1930.0,131.0,2.0,0,0,35.0,0.0,0,1,110.0,GAS,1,1897.5107341654798,5.0,6.0
4666,180000.0,APARTMENT,APARTMENT,Halle-Vilvoorde,1972.0,85.0,2.0,0,0,8.0,0.0,0,0,145.0,FUELOIL,1,971.6944838514223,2.63937304342279,1.0
4667,236000.0,APARTMENT,APARTMENT,Kortrijk,2021.0,84.0,2.0,0,0,7.0,0.0,0,0,0.0,GAS,1,1049.191808195142,5.0,4.0
4668,249000.0,APARTMENT,APARTMENT,Halle-Vilvoorde,1968.0,71.0,2.0,0,0,3.0,0.0,0,0,223.0,FUELOIL,1,930.0,3.0,6.0
4670,274000.0,HOUSE,HOUSE,Leuven,1918.0,117.0,3.0,0,1,0.0,0.0,0,0,270.0,GAS,1,530.0,3.0,4.0
4671,270000.0,HOUSE,FARMHOUSE,Soignies,1970.0,213.0,2.0,0,0,0.0,0.0,0,1,500.0,GAS,0,369.0,2.673296259987447,1.0
4672,245000.0,APARTMENT,APARTMENT,Kortrijk,1980.0,95.0,2.0,0,0,0.0,0.0,0,0,98.0,GAS,1,1061.6467353293426,3.0,3.6959557671878764
4673,193500.0,APARTMENT,APARTMENT,Mouscron,2016.0,103.0,2.0,0,0,5.0,0.0,0,1,0.0,GAS,1,990.3768744979899,3.0,3.6895718600429523
4674,295000.0,APARTMENT,SERVICE_FLAT,Veurne,2019.0,61.0,1.0,0,0,11.0,0.0,0,1,87.0,GAS,0,1130.8407749216467,3.0,6.0
4675,395000.0,HOUSE,HOUSE,Antwerp,1948.0,148.0,3.0,0,0,0.0,0.0,0,0,181.0,GAS,1,1269.2288542355425,5.0,5.009530461733039
4676,150000.0,HOUSE,HOUSE,Gent,1850.0,107.0,2.0,0,0,0.0,0.0,0,1,538.0,GAS,0,317.0,3.453976054700301,3.986800806200349
4677,245000.0,HOUSE,HOUSE,Leuven,1918.0,150.0,2.0,0,0,0.0,0.0,0,0,866.0,FUELOIL,0,354.0,1.0,2.4013332851430835
4678,149000.0,HOUSE,HOUSE,Kortrijk,1875.0,127.0,3.0,0,0,0.0,0.0,0,0,479.0,GAS,1,458.0,3.0,3.684294049257123
4679,1150000.0,APARTMENT,DUPLEX,Brussels,2023.0,201.0,3.0,0,0,25.0,0.0,0,1,90.0,GAS,1,2314.05885281167,5.0,6.0
4680,295000.0,HOUSE,HOUSE,Tongeren,1994.0,225.0,5.0,0,0,0.0,0.0,0,1,228.0,FUELOIL,1,743.0,3.0,3.0
4681,239000.0,HOUSE,HOUSE,Leuven,1936.0,110.0,3.0,0,0,0.0,0.0,0,0,1191.0,GAS,0,1053.343450567158,3.498063957693394,4.0239629914254245
4682,229000.0,APARTMENT,APARTMENT,Liège,2010.0,107.0,2.0,0,1,10.0,0.0,0,1,99.0,GAS,1,1039.5046426387846,3.4931151973516466,4.019756064696958
4683,369000.0,HOUSE,HOUSE,Liège,1874.0,165.0,4.0,0,1,65.0,950.0,0,1,178.0,FUELOIL,1,296.0,4.0,4.0
4684,179000.0,HOUSE,HOUSE,Verviers,1930.0,110.0,3.0,0,0,33.0,86.0,0,0,210.0,PELLET,1,423.0,3.0,4.0
4685,239000.0,HOUSE,HOUSE,Arlon,1918.0,120.0,3.0,0,0,0.0,97.0,0,1,323.0,GAS,1,640.0,3.0,4.0
4686,241000.0,APARTMENT,APARTMENT,Namur,2021.0,77.0,2.0,0,0,0.0,0.0,0,1,83.0,GAS,1,1056.1112121160318,5.0,6.0
4687,299000.0,APARTMENT,APARTMENT,Oostend,2013.0,63.0,1.0,0,0,59.0,0.0,0,0,200.0,GAS,1,797.0,3.5277324881014724,4.049360259032786
4688,525000.0,HOUSE,HOUSE,Brussels,1950.0,115.0,3.0,0,0,25.0,30.0,0,1,310.0,GAS,0,1449.1333573250467,3.0,3.7306643885583375
4689,298000.0,HOUSE,HOUSE,Verviers,1954.0,120.0,3.0,0,0,0.0,0.0,0,1,419.0,GAS,0,1134.9924173445615,3.527261643709708,4.048783859123378
4690,334250.0,HOUSE,EXCEPTIONAL_PROPERTY,Hasselt,2023.0,110.0,2.0,0,0,25.0,0.0,0,1,30.0,GAS,0,1185.1580960451086,4.080644252413636,6.0
4691,169500.0,APARTMENT,APARTMENT,Mechelen,1953.0,87.0,2.0,0,1,20.0,0.0,0,0,191.0,GAS,1,477.0,4.0,3.0
4692,299000.0,APARTMENT,APARTMENT,Brussels,1975.0,80.0,1.0,0,0,13.0,0.0,0,1,317.0,GAS,0,1588.0,3.0,3.7024208986477802
4693,1500000.0,HOUSE,EXCEPTIONAL_PROPERTY,Halle-Vilvoorde,1991.0,336.0,4.0,0,0,128.0,2300.0,1,1,132.0,GAS,1,3161.0,5.0,6.0
4695,300000.0,HOUSE,HOUSE,Mechelen,1961.0,167.0,3.0,0,0,0.0,0.0,0,0,606.0,FUELOIL,1,1137.7601789356418,3.0,3.702773532099931
4696,495000.0,HOUSE,HOUSE,Turnhout,1970.0,457.0,4.0,0,0,0.0,0.0,0,0,208.0,FUELOIL,1,1122.0,3.6247340774543813,4.131798878009002
4697,218000.0,APARTMENT,APARTMENT,Antwerp,1970.0,96.0,2.0,0,0,0.0,0.0,0,0,245.0,GAS,1,795.0,5.0,4.0
4698,1180000.0,APARTMENT,APARTMENT,Brugge,1966.0,73.0,3.0,0,0,0.0,0.0,0,0,134.0,GAS,1,2355.5752765970046,5.0,6.0
4700,330000.0,APARTMENT,APARTMENT,Brugge,1977.0,32.0,1.0,0,0,4.0,0.0,0,0,170.0,GAS,1,758.0,3.0,3.706705621171885
4701,518900.0,HOUSE,HOUSE,Liège,2022.0,153.0,3.0,0,0,32.0,350.0,0,0,114.0,GAS,1,1440.6916844823318,3.636579759658921,4.141714870555205
4702,199000.0,HOUSE,HOUSE,Nivelles,1921.0,86.0,2.0,0,1,0.0,0.0,0,1,379.0,GAS,1,498.0,3.0,4.0
4703,290000.0,HOUSE,APARTMENT_BLOCK,Sint-Niklaas,2004.0,103.0,2.0,0,0,5.0,0.0,0,0,114.0,GAS,1,847.0,3.0,4.0
4704,270865.0,APARTMENT,APARTMENT,Antwerp,2022.0,89.0,1.0,0,0,0.0,0.0,0,0,0.0,GAS,1,1097.4408120309201,3.513833182522374,4.037368363445683
4705,449000.0,HOUSE,HOUSE,Sint-Niklaas,1953.0,238.0,0.0,0,0,0.0,0.0,0,0,206.0,GAS,1,744.0,3.570807393524834,4.0
4706,159000.0,HOUSE,HOUSE,Turnhout,1965.0,130.0,3.0,0,0,0.0,121.0,0,0,493.0,GAS,0,942.6329872071219,4.0,1.0
4707,295000.0,APARTMENT,APARTMENT,Mouscron,2022.0,97.0,1.0,0,0,16.0,0.0,0,1,34.0,GAS,1,1130.8407749216467,3.0,6.0
4708,315000.0,APARTMENT,APARTMENT,Oostend,2021.0,85.0,2.0,0,0,11.0,0.0,0,0,0.0,GAS,0,1158.5183908239467,3.520204035669845,4.0
4709,498000.0,HOUSE,VILLA,Antwerp,1993.0,198.0,3.0,0,1,83.0,250.0,1,0,212.0,GAS,1,1026.0,3.0,4.0
4710,399000.0,APARTMENT,APARTMENT,Verviers,2022.0,152.0,3.0,0,1,29.0,0.0,0,0,78.0,GAS,1,1274.7643774470503,1.0,2.420064718702072
4711,281000.0,APARTMENT,GROUND_FLOOR,Mechelen,2022.0,71.0,1.0,1,0,10.0,50.0,0,0,39.0,GAS,1,1111.4664438298112,5.0,6.0
4712,150000.0,HOUSE,HOUSE,Hasselt,1955.0,156.0,3.0,0,0,0.0,0.0,0,1,621.0,GAS,0,475.0,3.4539865204328892,3.9867257030873686
4713,329000.0,HOUSE,HOUSE,Maaseik,1952.0,173.0,3.0,0,0,0.0,0.0,0,0,219.0,GAS,1,659.0,3.0,3.7066310885275957
4714,244000.0,APARTMENT,APARTMENT,Kortrijk,2023.0,81.0,2.0,0,0,18.0,0.0,0,0,99.0,GAS,0,1060.2628545318807,3.493328960368765,4.0
4715,595000.0,HOUSE,HOUSE,Halle-Vilvoorde,1989.0,128.0,2.0,0,1,33.0,400.0,0,0,210.0,GAS,1,2686.0,5.0,6.0
4716,650000.0,HOUSE,VILLA,Nivelles,2001.0,250.0,4.0,0,1,0.0,0.0,0,1,292.0,GAS,1,3123.0,5.0,6.0
4717,303200.0,APARTMENT,APARTMENT,Nivelles,2023.0,83.0,2.0,0,0,31.0,0.0,0,1,67.0,GAS,0,1142.1885974229715,3.0,6.0
4718,395000.0,HOUSE,VILLA,Soignies,1988.0,250.0,4.0,0,0,20.0,651.0,0,1,309.0,GAS,1,1269.2288542140827,5.0,6.0
4719,208000.0,HOUSE,HOUSE,Kortrijk,1975.0,165.0,3.0,0,0,0.0,0.0,0,1,466.0,GAS,1,540.0,3.203032319975381,3.0
4720,289000.0,APARTMENT,GROUND_FLOOR,Brussels,1920.0,80.0,1.0,0,0,0.0,35.0,0,1,363.0,GAS,1,1122.537490211906,4.0,4.0
4721,199000.0,HOUSE,HOUSE,Maaseik,1963.0,167.0,3.0,0,0,0.0,0.0,0,1,664.0,GAS,0,777.0,2.6465212743334368,1.0
4722,395000.0,HOUSE,HOUSE,Brugge,1915.0,228.0,4.0,0,0,0.0,0.0,0,0,232.0,GAS,0,1269.2288542497845,3.5752646190246633,4.089591048389504
4723,313000.0,HOUSE,HOUSE,Hasselt,1959.0,161.0,3.0,0,1,0.0,0.0,0,1,295.0,GAS,1,683.0,3.0,5.0
4724,218000.0,HOUSE,HOUSE,Leuven,1953.0,96.0,3.0,0,0,0.0,0.0,0,0,838.0,FUELOIL,0,542.0,3.4876371023018446,4.015348605664148
4725,459000.0,HOUSE,HOUSE,Gent,1982.0,253.0,3.0,0,0,0.0,0.0,0,0,246.0,FUELOIL,1,1219.0,3.0,3.7225533489265175
4726,490000.0,HOUSE,VILLA,Waremme,2004.0,190.0,5.0,0,0,50.0,750.0,1,1,324.0,FUELOIL,0,860.0,5.0,6.0
4727,179000.0,APARTMENT,APARTMENT,Oostend,2016.0,59.0,1.0,0,0,0.0,0.0,0,1,154.0,GAS,1,970.3106029968909,3.4687250181917193,4.0
4728,260000.0,APARTMENT,APARTMENT,Brussels,1988.0,62.0,1.0,0,0,0.0,0.0,0,0,109.0,GAS,1,1082.4049472174167,3.499385315366191,4.0
4729,381700.0,APARTMENT,APARTMENT,Brussels,2024.0,84.0,2.0,0,0,9.0,0.0,0,0,45.0,GAS,1,1250.823239669251,5.0,6.0
4730,610000.0,HOUSE,HOUSE,Leuven,2023.0,240.0,4.0,0,1,20.0,460.0,0,0,10.0,GAS,1,1566.7632246965297,5.0,5.036181724571071
4731,239000.0,HOUSE,HOUSE,Turnhout,1954.0,152.0,3.0,0,0,0.0,0.0,0,0,653.0,GAS,0,416.0,3.4980194771118436,4.024257759080168
4732,475000.0,APARTMENT,APARTMENT,Brussels,2023.0,130.0,3.0,0,0,47.0,0.0,0,1,45.0,GAS,1,1379.9393176416415,5.0,6.0
4733,309000.0,HOUSE,HOUSE,Oostend,1975.0,171.0,3.0,0,0,0.0,0.0,0,0,594.0,GAS,1,659.0,3.2412589541600103,3.0
4734,375000.0,APARTMENT,APARTMENT,Brugge,2011.0,110.0,2.0,0,0,0.0,0.0,0,0,136.0,GAS,0,1241.5512383930372,3.5653670983411674,4.081177194932572
4735,250000.0,HOUSE,HOUSE,Namur,1980.0,135.0,4.0,0,1,30.0,1400.0,0,1,590.0,FUELOIL,1,897.0,4.0,3.0
4736,472500.0,APARTMENT,APARTMENT,Oostend,2023.0,96.0,2.0,0,0,0.0,0.0,0,0,0.0,GAS,0,1376.4796156946788,3.61361751167321,4.122194730535121
4737,219000.0,APARTMENT,APARTMENT,Antwerp,1973.0,82.0,2.0,0,0,0.0,0.0,0,1,222.0,GAS,0,1025.6658347104112,3.488166437009898,4.015549137968492
4738,129000.0,APARTMENT,APARTMENT,Oudenaarde,1950.0,68.0,1.0,0,0,0.0,0.0,0,0,175.0,GAS,1,739.0,3.0,3.0
4739,265000.0,APARTMENT,APARTMENT,Brussels,2017.0,63.0,1.0,0,0,19.0,0.0,0,1,93.2,GAS,1,978.0,4.054409581472419,6.0
4740,349500.0,HOUSE,HOUSE,Oostend,1930.0,124.0,3.0,0,0,0.0,0.0,0,0,458.0,GAS,1,275.0,3.0,3.7093810536870953
4741,270000.0,APARTMENT,APARTMENT,Leuven,1970.0,70.0,1.0,0,0,0.0,0.0,0,0,237.0,GAS,1,857.0,3.0,3.699175889362871
4742,315000.0,APARTMENT,APARTMENT,Brussels,1904.0,82.0,1.0,0,0,0.0,0.0,0,1,162.0,GAS,0,1158.5183908282686,3.0,3.7046329225304917
4743,329000.0,APARTMENT,APARTMENT,Mouscron,2023.0,119.0,3.0,0,1,16.0,0.0,1,1,51.0,GAS,0,1177.892721928054,3.0,3.7063683535990144
4744,149000.0,APARTMENT,APARTMENT,Sint-Niklaas,1961.0,70.0,2.0,0,0,2.0,0.0,0,0,247.0,GAS,1,724.0,3.4535082176641776,3.986185951000186
4745,169999.0,HOUSE,HOUSE,Charleroi,1940.0,123.0,2.0,0,0,24.0,206.0,0,0,531.0,GAS,1,490.0,3.0,4.0
4746,200000.0,APARTMENT,APARTMENT,Brussels,1963.0,84.0,1.0,0,0,3.0,0.0,0,0,205.0,GAS,1,941.0,3.0,6.0
4747,349000.0,HOUSE,HOUSE,Nivelles,1964.0,76.0,2.0,0,1,22.0,903.0,0,1,738.0,FUELOIL,0,1115.0,4.0,1.0
4749,222000.0,APARTMENT,APARTMENT,Antwerp,1968.0,80.0,2.0,1,0,6.0,0.0,0,1,143.0,GAS,0,989.0,3.4849934023960456,4.0
4750,230000.0,APARTMENT,APARTMENT,Veurne,2003.0,51.0,1.0,0,0,0.0,0.0,0,0,431.0,GAS,1,653.0,3.493582009610492,4.020352563956369
4751,348800.0,HOUSE,MIXED_USE_BUILDING,Brugge,1949.0,350.0,4.0,0,0,15.0,0.0,0,0,464.0,GAS,1,1432.0,4.0,4.0
4752,205000.0,APARTMENT,APARTMENT,Maaseik,2022.0,78.0,2.0,0,1,16.0,0.0,0,0,44.0,GAS,1,1006.2915035956003,5.0,4.98597818294594
4753,260000.0,APARTMENT,APARTMENT,Liège,1939.0,135.0,3.0,0,1,10.0,0.0,0,1,283.0,GAS,1,1323.0,3.0,3.0
4754,330000.0,APARTMENT,GROUND_FLOOR,Verviers,2018.0,90.0,2.0,0,0,1.0,80.0,0,1,111.0,GAS,0,1179.2766026712038,3.0,6.0
4755,348900.0,HOUSE,HOUSE,Nivelles,2023.0,136.0,3.0,0,0,0.0,200.0,0,1,40.0,GAS,1,1205.4319496855355,5.0,5.003815935143116
4756,235000.0,HOUSE,HOUSE,Leuven,1930.0,192.0,1.0,0,0,0.0,0.0,0,0,1401.0,GAS,0,642.0,3.496055262150336,4.022464759573179
4757,410000.0,HOUSE,HOUSE,Antwerp,1937.0,184.0,3.0,0,0,0.0,200.0,0,0,337.0,GAS,1,649.0,3.0,4.0
4758,265000.0,APARTMENT,FLAT_STUDIO,Brussels,2023.0,32.0,0.0,0,0,0.0,0.0,0,1,45.0,GAS,1,1089.3243511442993,5.0,6.0
4759,875000.0,APARTMENT,LOFT,Antwerp,2010.0,158.0,3.0,0,0,38.0,128.0,0,0,206.0,GAS,1,1933.491634776582,4.285330125217286,6.0
4760,685000.0,APARTMENT,APARTMENT,Antwerp,1926.0,186.0,4.0,0,0,4.0,0.0,0,0,180.0,GAS,1,1670.5542841358424,4.213410909622846,6.0
4761,1106500.0,APARTMENT,PENTHOUSE,Antwerp,2022.0,196.0,3.0,0,0,0.0,0.0,0,0,123.0,GAS,0,2253.8600383615544,3.8198043469487892,4.0
4762,295000.0,APARTMENT,APARTMENT,Veurne,2023.0,104.0,2.0,0,0,0.0,0.0,0,0,0.0,GAS,0,1130.8407749660496,3.5257770156071833,4.047521781104837
4763,1850000.0,HOUSE,APARTMENT_BLOCK,Leuven,1874.0,281.0,11.0,1,0,0.0,0.0,0,1,224.0,GAS,1,1447.0,4.654026314459029,6.0
4764,235000.0,HOUSE,HOUSE,Kortrijk,1960.0,126.0,3.0,0,0,0.0,0.0,0,1,212.0,GAS,1,1047.8079273509775,3.0,6.0
4765,263100.0,HOUSE,EXCEPTIONAL_PROPERTY,Charleroi,2021.0,124.0,3.0,0,0,0.0,0.0,0,1,90.0,GAS,0,1086.6949776797792,3.0,3.6981994316407523
4766,550000.0,HOUSE,APARTMENT_BLOCK,Arlon,1931.0,300.0,5.0,0,0,0.0,100.0,0,0,284.0,GAS,1,1266.0,3.0,4.0
4767,335000.0,HOUSE,HOUSE,Antwerp,1965.0,136.0,3.0,0,0,0.0,140.0,0,0,198.0,GAS,1,1186.1960066603046,3.804351311735384,5.0
4768,250000.0,APARTMENT,APARTMENT,Nivelles,1976.0,97.0,2.0,0,0,10.0,0.0,0,1,135.0,GAS,1,1266.0,4.0,4.0
4769,299000.0,APARTMENT,APARTMENT,Halle-Vilvoorde,1990.0,92.0,2.0,0,0,8.0,0.0,1,1,217.0,GAS,0,1136.3762981363573,3.0,4.0
4770,289000.0,APARTMENT,PENTHOUSE,Hasselt,2010.0,98.0,2.0,0,0,15.0,0.0,0,1,108.0,GAS,1,806.0,3.522785121917205,4.045142047169221
4771,175000.0,APARTMENT,APARTMENT,Gent,2002.0,64.0,1.0,0,0,7.0,0.0,0,0,250.0,GAS,1,964.775079823641,3.0,4.0
4772,280000.0,APARTMENT,APARTMENT,Oostend,1959.0,100.0,2.0,0,0,0.0,0.0,0,0,184.0,GAS,1,1182.0,3.5069699776061345,4.0
4773,127500.0,HOUSE,HOUSE,Huy,1874.0,97.0,2.0,0,1,0.0,0.0,0,1,379.0,GAS,1,252.0,4.0,4.0
4774,875000.0,HOUSE,VILLA,Turnhout,1982.0,412.0,4.0,0,0,0.0,0.0,0,0,194.0,GAS,0,2346.0,5.0,4.0
4775,370000.0,APARTMENT,PENTHOUSE,Sint-Niklaas,2019.0,102.0,2.0,0,0,25.0,0.0,0,1,68.0,GAS,0,653.0,3.540907763996405,4.0
4776,1100000.0,HOUSE,FARMHOUSE,Leuven,1930.0,281.0,3.0,0,1,0.0,0.0,0,1,258.0,FUELOIL,0,2244.8648132491794,3.264190288093573,2.0
4777,550000.0,HOUSE,HOUSE,Gent,1850.0,340.0,7.0,0,0,21.0,0.0,0,0,136.0,GAS,1,1028.0,5.0,4.0
4778,395000.0,HOUSE,HOUSE,Nivelles,1968.0,135.0,4.0,0,0,15.0,400.0,0,0,360.0,GAS,1,1683.0,5.0,4.0
4779,375000.0,APARTMENT,APARTMENT,Gent,2023.0,122.0,2.0,0,0,13.0,0.0,0,1,30.0,GAS,0,1241.5512383947066,3.5429153669101945,4.0
4780,785000.0,APARTMENT,PENTHOUSE,Brussels,2024.0,129.0,3.0,0,0,11.0,0.0,0,0,62.0,GAS,1,1808.9423634234327,5.0,6.0
4781,229000.0,HOUSE,HOUSE,Kortrijk,1972.0,146.0,3.0,0,0,40.0,150.0,0,1,573.0,GAS,0,428.0,5.0,4.0
4782,449000.0,HOUSE,HOUSE,Brussels,2012.0,143.0,2.0,0,0,30.0,0.0,0,0,108.0,GAS,1,1459.0,5.0,6.0
4783,307500.0,HOUSE,VILLA,Leuven,1974.0,152.0,3.0,0,0,0.0,0.0,0,0,265.0,GAS,1,1148.1392848776018,3.5173651192648014,4.0
4784,245000.0,HOUSE,HOUSE,Leuven,1920.0,93.0,2.0,0,1,3.0,0.0,0,0,359.0,GAS,1,443.0,3.2170083402002954,3.0
4785,419000.0,HOUSE,HOUSE,Liège,1933.0,263.0,5.0,0,0,8.0,1724.0,0,0,554.0,GAS,1,1526.0,3.2830377095450642,3.0
4786,320000.0,HOUSE,HOUSE,Liège,1930.0,134.0,4.0,0,0,23.0,1100.0,0,0,662.0,FUELOIL,1,582.0,3.0,4.0
4787,185000.0,HOUSE,HOUSE,Maaseik,1950.0,171.0,3.0,0,0,0.0,0.0,0,0,602.0,FUELOIL,1,612.0,3.4709236696301122,4.0
4788,149999.0,HOUSE,HOUSE,Charleroi,1900.0,148.0,3.0,0,0,20.0,0.0,0,1,313.0,GAS,1,446.0,3.0,4.0
4789,1095000.0,HOUSE,MANOR_HOUSE,Gent,1850.0,351.0,6.0,0,0,0.0,0.0,0,0,270.0,GAS,1,1377.0,3.5387042955895964,3.0
4790,236000.0,APARTMENT,APARTMENT,Mons,2024.0,72.0,1.0,0,1,13.0,0.0,0,1,80.0,GAS,1,1.0,3.0,3.69537087192091
4791,286000.0,APARTMENT,APARTMENT,Namur,2024.0,117.0,3.0,0,0,15.0,0.0,0,1,84.0,GAS,0,1118.3858477860463,3.0,6.0
